LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
36.78551,10.15781,2004,09,20,    2.88,    4.00,    6.51,    4.04,    9.39,    8.03,    8.12,    6.26,              0.60,              5.86,              5.12
36.78551,10.15781,2004,09,21,    1.87,    3.01,    6.17,    3.80,    8.04,    6.81,    7.28,    5.43,              0.54,              5.32,              4.51
36.78551,10.15781,2004,09,22,    6.37,    6.80,    7.46,    4.84,   13.82,   11.64,   11.36,    8.98,              0.58,              5.24,              4.82
36.78551,10.15781,2004,09,23,    1.49,    2.02,   10.78,    8.21,   12.27,   10.24,   11.42,    9.15,              0.55,              4.31,              4.52
36.78551,10.15781,2004,09,24,    5.68,    6.12,    7.31,    4.62,   13.00,   10.74,   10.90,    8.48,              0.57,              4.64,              4.65
36.78551,10.15781,2004,09,25,    6.04,    6.19,    6.11,    3.75,   12.14,    9.94,    8.89,    6.89,              0.19,              5.79,              1.52
36.78551,10.15781,2004,09,26,    1.90,    3.25,    6.79,    4.26,    8.69,    7.51,    8.12,    6.20,              0.51,              5.85,              4.14
36.78551,10.15781,2004,09,27,    3.26,    2.09,    4.61,    3.84,    7.87,    5.92,    6.40,    4.69,              0.34,              5.22,              2.70
36.78551,10.15781,2004,09,28,    2.99,    3.05,    3.93,    2.80,    6.92,    5.84,    5.81,    4.39,              0.56,              5.47,              4.46
36.78551,10.15781,2004,09,29,    4.83,    2.92,    0.54,    0.52,    5.37,    3.44,    3.28,    2.37,              0.61,              4.84,              4.84
36.78551,10.15781,2004,09,30,    5.43,    2.89,    2.23,    1.97,    7.66,    4.86,    5.04,    3.57,              0.62,              4.83,              4.83
36.78551,10.15781,2004,10,01,    6.26,    4.47,    0.98,    0.84,    7.24,    5.32,    4.62,    3.28,              0.60,              4.64,              4.64
36.78551,10.15781,2004,10,02,    3.29,    2.22,    1.36,    1.07,    4.65,    3.29,    2.82,    2.08,              0.59,              4.55,              4.53
36.78551,10.15781,2004,10,03,    3.27,    3.01,    1.04,    0.84,    4.30,    3.86,    2.61,    2.13,              0.60,              4.70,              4.61
36.78551,10.15781,2004,10,04,    5.13,    3.15,    0.30,    0.24,    5.42,    3.39,    2.42,    1.82,              0.60,              4.52,              4.55
36.78551,10.15781,2004,10,05,    3.82,    2.66,    2.27,    1.69,    6.08,    4.36,    4.05,    3.00,              0.58,              4.34,              4.34
36.78551,10.15781,2004,10,06,    3.97,    2.09,    3.42,    3.14,    7.39,    5.23,    5.68,    4.01,              0.58,              4.35,              4.35
36.78551,10.15781,2004,10,07,    3.94,    2.29,    3.93,    3.49,    7.87,    5.78,    5.97,    4.34,              0.62,              4.63,              4.63
36.78551,10.15781,2004,10,08,    4.57,    2.81,    5.45,    4.30,   10.03,    7.11,    7.43,    5.29,              0.59,              4.36,              4.36
36.78551,10.15781,2004,10,09,    7.31,    5.08,    0.75,    0.37,    8.06,    5.45,    3.41,    2.39,              0.58,              4.27,              4.23
36.78551,10.15781,2004,10,10,    7.48,    6.34,    1.95,    1.38,    9.42,    7.72,    5.33,    4.05,              0.50,              4.71,              3.64
36.78551,10.15781,2004,10,11,    3.21,    1.83,    0.82,    0.70,    4.03,    2.53,    2.36,    1.63,              0.29,              5.04,              2.05
36.78551,10.15781,2004,10,12,    4.22,    2.62,    0.29,    0.19,    4.51,    2.81,    2.08,    1.45,              0.49,              4.73,              3.51
36.78551,10.15781,2004,10,13,    1.66,    2.31,    3.91,    2.38,    5.57,    4.68,    4.66,    3.49,              0.50,              4.97,              3.49
36.78551,10.15781,2004,10,14,    3.48,    1.86,    2.47,    2.20,    5.95,    4.06,    4.17,    2.98,              0.52,              4.14,              3.61
36.78551,10.15781,2004,10,15,    3.90,    2.67,    0.81,    0.52,    4.71,    3.19,    3.07,    2.21,              0.52,              3.86,              3.60
36.78551,10.15781,2004,10,16,    7.42,    6.52,    1.18,    0.78,    8.60,    7.30,    5.19,    3.89,              0.59,              4.60,              4.01
36.78551,10.15781,2004,10,17,    3.11,    1.72,    1.60,    1.19,    4.71,    2.91,    2.65,    1.97,              0.62,              4.24,              4.24
36.78551,10.15781,2004,10,18,    9.41,    6.53,    1.77,    1.40,   11.18,    7.93,    6.47,    4.80,              0.64,              4.29,              4.27
36.78551,10.15781,2004,10,19,    5.35,    3.56,    3.83,    2.43,    9.18,    5.99,    6.15,    4.10,              0.45,              3.94,              2.99
36.78551,10.15781,2004,10,20,    4.89,    2.46,    1.29,    1.18,    6.17,    3.64,    3.95,    2.63,              0.62,              4.47,              4.06
36.78551,10.15781,2004,10,21,    5.62,    3.34,    0.25,    0.17,    5.87,    3.51,    3.03,    2.04,              0.63,              4.09,              4.09
36.78551,10.15781,2004,10,22,    2.04,    1.81,    2.35,    1.78,    4.39,    3.58,    3.33,    2.41,              0.65,              4.21,              4.21
36.78551,10.15781,2004,10,23,    3.27,    2.01,    1.16,    0.83,    4.43,    2.83,    2.79,    1.92,              0.62,              4.16,              3.97
36.78551,10.15781,2004,10,24,    5.33,    3.22,    0.29,    0.14,    5.62,    3.35,    2.71,    1.81,              0.61,              4.29,              3.91
36.78551,10.15781,2004,10,25,    4.79,    2.26,    3.12,    2.46,    7.90,    4.72,    5.24,    3.37,              0.51,              4.29,              3.22
36.78551,10.15781,2004,10,26,    4.41,    4.39,    5.79,    4.15,   10.21,    8.54,    7.91,    5.84,              0.45,              3.76,              2.79
36.78551,10.15781,2004,10,27,    7.21,    5.48,    0.81,    0.71,    8.02,    6.19,    5.69,    4.00,              0.66,              4.22,              4.09
36.78551,10.15781,2004,10,28,    3.15,    1.55,    6.11,    5.02,    9.26,    6.58,    7.62,    5.67,              0.44,              4.20,              2.68
36.78551,10.15781,2004,10,29,    4.31,    4.39,    4.18,    2.70,    8.49,    7.09,    6.29,    4.46,              0.23,              4.23,              1.40
36.78551,10.15781,2004,10,30,    6.33,    4.21,    3.23,    2.66,    9.56,    6.87,    6.30,    4.54,              0.27,              4.15,              1.64
36.78551,10.15781,2004,10,31,    6.37,    3.83,    1.30,    0.86,    7.67,    4.69,    4.72,    3.18,              0.30,              4.09,              1.80
36.78551,10.15781,2004,11,01,    7.50,    6.13,    1.23,    0.72,    8.73,    6.84,    5.83,    4.67,              0.24,              4.06,              1.39
36.78551,10.15781,2004,11,02,    8.72,    7.19,    1.91,    1.70,   10.63,    8.89,    7.01,    5.45,              0.30,              3.98,              1.73
36.78551,10.15781,2004,11,03,    3.09,    3.61,    6.66,    4.36,    9.76,    7.97,    8.34,    6.35,              0.15,              3.96,              0.87
36.78551,10.15781,2004,11,04,    7.69,    5.32,    1.27,    0.88,    8.95,    6.19,    4.52,    3.24,              0.47,              3.51,              2.71
36.78551,10.15781,2004,11,05,    2.74,    1.58,    0.76,    0.73,    3.49,    2.31,    2.18,    1.60,              0.60,              3.59,              3.40
36.78551,10.15781,2004,11,06,    2.08,    1.58,    2.81,    2.02,    4.89,    3.60,    3.84,    2.79,              0.58,              3.49,              3.24
36.78551,10.15781,2004,11,07,    6.90,    5.82,    4.43,    2.92,   11.33,    8.74,    8.96,    6.75,              0.33,              3.57,              1.83
36.78551,10.15781,2004,11,08,    6.84,    6.45,    6.38,    3.92,   13.22,   10.37,   10.66,    8.08,              0.34,              3.37,              1.87
36.78551,10.15781,2004,11,09,    4.37,    2.81,    2.69,    1.73,    7.07,    4.54,    5.06,    3.52,              0.48,              3.64,              2.64
36.78551,10.15781,2004,11,10,    7.01,    4.87,    1.44,    1.12,    8.45,    5.99,    5.42,    4.05,              0.37,              3.36,              2.03
36.78551,10.15781,2004,11,11,    2.84,    1.18,    2.90,    2.65,    5.75,    3.83,    4.55,    3.22,              0.42,              3.42,              2.24
36.78551,10.15781,2004,11,12,    5.07,    4.50,    0.92,    0.73,    5.99,    5.23,    4.31,    3.22,              0.52,              3.59,              2.80
36.78551,10.15781,2004,11,13,    8.33,    7.28,    3.78,    2.59,   12.11,    9.87,    7.90,    5.92,              0.10,              3.49,              0.54
36.78551,10.15781,2004,11,14,   11.51,   10.43,    5.63,    3.68,   17.14,   14.11,   10.82,    8.22,              0.37,              3.52,              1.93
36.78551,10.15781,2004,11,15,    2.84,    2.95,    8.49,    5.79,   11.33,    8.74,   10.08,    7.73,              0.60,              3.33,              3.10
36.78551,10.15781,2004,11,16,    3.72,    4.36,    8.86,    6.13,   12.58,   10.48,   10.65,    8.18,              0.45,              2.91,              2.32
36.78551,10.15781,2004,11,17,    2.52,    2.15,    6.61,    4.34,    9.14,    6.49,    7.80,    5.72,              0.36,              2.36,              1.82
36.78551,10.15781,2004,11,18,    2.00,    2.13,    5.48,    3.66,    7.47,    5.78,    6.50,    4.64,              0.52,              3.03,              2.65
36.78551,10.15781,2004,11,19,    5.72,    5.49,    6.03,    3.87,   11.75,    9.37,    8.89,    6.60,              0.62,              3.13,              3.13
36.78551,10.15781,2004,11,20,    4.52,    5.21,   10.09,    6.94,   14.61,   12.15,   12.16,    9.27,              0.41,              3.17,              2.05
36.78551,10.15781,2004,11,21,    5.96,    5.03,    4.36,    2.97,   10.32,    8.01,    8.54,    6.43,              0.46,              2.30,              2.27
36.78551,10.15781,2004,11,22,    4.87,    2.86,    1.76,    1.13,    6.63,    3.99,    3.87,    2.71,              0.59,              2.99,              2.92
36.78551,10.15781,2004,11,23,    2.04,    1.46,    3.82,    2.77,    5.86,    4.23,    4.66,    3.42,              0.56,              2.86,              2.71
36.78551,10.15781,2004,11,24,    1.60,    1.62,    4.16,    2.94,    5.77,    4.55,    4.86,    3.53,              0.57,              2.83,              2.75
36.78551,10.15781,2004,11,25,    1.50,    0.81,    2.80,    2.25,    4.30,    3.06,    3.69,    2.81,              0.47,              2.55,              2.24
36.78551,10.15781,2004,11,26,    6.05,    3.71,    1.51,    1.22,    7.57,    4.92,    4.50,    3.31,              0.30,              2.64,              1.43
36.78551,10.15781,2004,11,27,    3.96,    1.99,    3.45,    2.55,    7.42,    4.54,    5.20,    3.72,              0.64,              3.05,              3.05
36.78551,10.15781,2004,11,28,    6.91,    3.84,    0.79,    0.79,    7.70,    4.63,    4.11,    2.87,              0.61,              2.96,              2.88
36.78551,10.15781,2004,11,29,    3.45,    2.30,    6.07,    3.97,    9.52,    6.27,    7.42,    5.13,              0.55,              3.09,              2.56
36.78551,10.15781,2004,11,30,    7.21,    4.51,    1.12,    0.80,    8.33,    5.31,    5.05,    3.41,              0.30,              3.21,              1.41
36.78551,10.15781,2004,12,01,    5.91,    5.48,    6.58,    4.02,   12.49,    9.50,    9.49,    6.92,              0.30,              3.16,              1.39
36.78551,10.15781,2004,12,02,    9.21,    6.42,    0.88,    0.76,   10.09,    7.17,    6.19,    3.94,              0.62,              2.87,              2.87
