LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
36.78551,10.15781,2005,09,26,    0.47,   11.49,   69.21,  100.88,    7.78,   23.51,   16.18,   16.19,   26.91,   19.14,   22.17
36.78551,10.15781,2005,09,27,    0.02,   11.49,   68.31,  101.22,    9.14,   23.78,   16.20,   16.20,   27.74,   18.61,   22.44
36.78551,10.15781,2005,09,28,    0.02,   11.45,   64.32,  101.23,   10.63,   24.36,   16.06,   16.06,   29.37,   18.74,   23.39
36.78551,10.15781,2005,09,29,    0.29,   11.86,   67.14,  101.06,    8.78,   24.05,   16.70,   16.70,   28.41,   19.63,   23.23
36.78551,10.15781,2005,09,30,    0.30,   10.95,   67.85,  100.87,    5.79,   22.77,   15.47,   15.47,   24.85,   19.06,   21.71
36.78551,10.15781,2005,10,01,    0.00,    9.71,   62.79,  100.81,    7.61,   22.44,   13.59,   13.59,   25.67,   18.06,   21.02
36.78551,10.15781,2005,10,02,    0.10,   10.93,   67.47,  100.72,   11.00,   23.03,   15.38,   15.38,   27.55,   16.55,   21.75
36.78551,10.15781,2005,10,03,    5.78,   11.16,   76.34,  100.82,    5.37,   21.46,   15.73,   15.73,   22.93,   17.56,   20.09
36.78551,10.15781,2005,10,04,    0.60,    9.21,   66.80,  101.05,    5.48,   20.69,   12.85,   12.85,   22.50,   17.02,   19.20
36.78551,10.15781,2005,10,05,    2.13,    9.71,   67.96,  100.99,    5.80,   21.22,   13.65,   13.65,   23.12,   17.32,   19.77
36.78551,10.15781,2005,10,06,    8.33,   11.17,   75.97,  100.74,    6.88,   21.57,   15.76,   15.76,   24.01,   17.13,   20.18
36.78551,10.15781,2005,10,07,    3.52,    9.96,   74.44,  100.87,    4.23,   19.73,   14.04,   14.04,   21.27,   17.04,   18.69
36.78551,10.15781,2005,10,08,    0.00,    9.29,   66.74,  100.98,   11.15,   20.55,   12.98,   12.98,   25.45,   14.30,   19.35
36.78551,10.15781,2005,10,09,    0.01,   10.18,   74.39,  101.08,    8.24,   20.26,   14.39,   14.40,   23.55,   15.30,   19.08
36.78551,10.15781,2005,10,10,    0.11,   10.34,   71.68,  101.06,    7.65,   20.94,   14.63,   14.63,   24.37,   16.72,   19.92
36.78551,10.15781,2005,10,11,    0.05,   10.56,   70.81,  100.84,    9.52,   21.06,   14.89,   14.89,   25.41,   15.89,   20.43
36.78551,10.15781,2005,10,12,    0.75,   11.49,   72.30,  100.70,    7.11,   22.10,   16.20,   16.20,   25.46,   18.35,   21.43
36.78551,10.15781,2005,10,13,    1.45,   12.08,   73.75,  100.71,    9.21,   22.69,   16.91,   16.91,   27.06,   17.84,   21.92
36.78551,10.15781,2005,10,14,    1.50,   12.74,   77.00,  101.00,    9.63,   22.82,   17.83,   17.83,   27.44,   17.81,   22.13
36.78551,10.15781,2005,10,15,    2.73,   13.72,   82.62,  101.25,    5.89,   22.58,   19.12,   19.12,   25.81,   19.92,   22.21
36.78551,10.15781,2005,10,16,    0.65,   13.02,   77.82,  101.07,    8.36,   22.88,   18.23,   18.23,   27.19,   18.83,   22.32
36.78551,10.15781,2005,10,17,    0.12,   12.34,   70.44,  100.69,   10.51,   23.45,   17.25,   17.25,   29.00,   18.49,   23.03
36.78551,10.15781,2005,10,18,    0.14,   13.47,   75.62,  100.63,    8.72,   23.36,   18.53,   18.53,   28.52,   19.79,   23.28
36.78551,10.15781,2005,10,19,    1.30,   14.06,   83.05,  100.97,    6.47,   22.52,   19.42,   19.42,   26.27,   19.80,   22.48
36.78551,10.15781,2005,10,20,    1.02,   13.77,   79.81,  100.76,    5.33,   22.78,   19.00,   19.00,   25.77,   20.44,   22.77
36.78551,10.15781,2005,10,21,    0.83,   13.34,   81.80,  100.38,    7.06,   22.21,   18.50,   18.50,   25.97,   18.91,   21.79
36.78551,10.15781,2005,10,22,    0.24,   12.17,   77.62,  100.62,    7.83,   21.94,   17.11,   17.11,   25.74,   17.91,   21.20
36.78551,10.15781,2005,10,23,    0.81,   12.09,   73.51,  100.83,   10.05,   22.19,   16.97,   16.97,   27.71,   17.66,   22.00
36.78551,10.15781,2005,10,24,    3.52,   12.70,   81.49,  101.10,    6.89,   21.68,   17.85,   17.85,   25.33,   18.45,   21.16
36.78551,10.15781,2005,10,25,    2.46,   11.95,   85.11,  101.24,    4.80,   19.78,   16.93,   16.93,   22.45,   17.66,   19.50
36.78551,10.15781,2005,10,26,    0.97,   10.84,   75.89,  101.31,    6.45,   20.34,   15.41,   15.41,   23.97,   17.52,   19.80
36.78551,10.15781,2005,10,27,    0.10,   10.47,   72.32,  101.30,    8.73,   20.47,   14.82,   14.82,   25.11,   16.38,   20.02
36.78551,10.15781,2005,10,28,    0.04,   10.99,   72.98,  101.23,    9.63,   21.07,   15.51,   15.51,   26.09,   16.46,   20.65
36.78551,10.15781,2005,10,29,    0.00,   11.17,   71.70,  101.15,   10.87,   21.63,   15.64,   15.64,   27.14,   16.26,   21.18
36.78551,10.15781,2005,10,30,    0.00,   11.47,   72.72,  101.08,    9.59,   21.68,   16.12,   16.12,   26.79,   17.20,   21.37
36.78551,10.15781,2005,10,31,    0.00,   10.99,   69.49,  100.78,   10.95,   21.38,   15.30,   15.30,   27.88,   16.93,   21.37
36.78551,10.15781,2005,11,01,    1.03,   13.06,   87.60,  101.15,    5.72,   20.51,   18.32,   18.32,   23.96,   18.25,   20.45
36.78551,10.15781,2005,11,02,    4.15,   11.73,   78.75,  101.29,    7.73,   20.77,   16.63,   16.63,   25.06,   17.33,   20.47
36.78551,10.15781,2005,11,03,    0.00,   11.08,   77.91,  101.13,    8.98,   20.23,   15.70,   15.70,   25.01,   16.03,   19.70
36.78551,10.15781,2005,11,04,    0.26,   12.16,   81.06,  100.98,    8.95,   20.93,   17.15,   17.15,   25.93,   16.98,   20.52
36.78551,10.15781,2005,11,05,    5.85,   11.95,   81.44,  101.12,    7.56,   20.72,   16.90,   16.90,   24.56,   17.00,   20.20
36.78551,10.15781,2005,11,06,    9.43,   11.11,   84.27,  101.40,    5.60,   19.45,   15.82,   15.82,   21.67,   16.07,   18.53
36.78551,10.15781,2005,11,07,    0.07,    8.87,   72.95,  101.60,    6.54,   18.11,   12.37,   12.37,   21.27,   14.73,   17.29
36.78551,10.15781,2005,11,08,    0.00,    8.38,   70.48,  101.57,    8.44,   17.73,   11.45,   11.45,   21.92,   13.48,   16.94
36.78551,10.15781,2005,11,09,    0.00,    8.37,   66.22,  101.29,   11.14,   17.66,   11.23,   11.23,   23.97,   12.83,   17.87
36.78551,10.15781,2005,11,10,    0.14,    9.48,   75.36,  101.47,    8.16,   17.76,   13.28,   13.28,   22.96,   14.80,   17.80
36.78551,10.15781,2005,11,11,    0.33,    9.97,   78.08,  101.70,    6.85,   18.10,   14.18,   14.18,   22.43,   15.58,   18.07
36.78551,10.15781,2005,11,12,    1.37,    9.67,   78.73,  101.15,    6.97,   17.79,   13.63,   13.63,   21.41,   14.43,   17.37
36.78551,10.15781,2005,11,13,    4.24,   10.16,   77.48,  100.42,    7.33,   18.58,   14.20,   14.21,   22.66,   15.34,   18.30
36.78551,10.15781,2005,11,14,    0.07,    9.53,   69.73,  100.56,   11.54,   18.71,   12.62,   12.63,   25.61,   14.07,   18.98
36.78551,10.15781,2005,11,15,    0.01,    9.77,   68.25,  100.25,   10.33,   19.34,   13.08,   13.08,   26.36,   16.03,   19.68
36.78551,10.15781,2005,11,16,    0.65,    8.99,   72.25,   99.86,    7.61,   17.84,   12.19,   12.19,   21.86,   14.25,   17.39
36.78551,10.15781,2005,11,17,    2.03,    8.73,   78.98,   99.97,    6.88,   16.31,   11.87,   11.87,   19.24,   12.36,   15.54
36.78551,10.15781,2005,11,18,    2.22,    9.10,   78.35,  100.46,    6.47,   17.22,   12.58,   12.58,   20.32,   13.85,   16.40
36.78551,10.15781,2005,11,19,    1.05,    8.44,   76.78,  100.78,    4.63,   16.47,   11.49,   11.49,   18.59,   13.97,   15.59
36.78551,10.15781,2005,11,20,    0.04,    6.24,   63.63,  101.58,    6.17,   14.97,    7.11,    7.12,   17.34,   11.18,   13.97
36.78551,10.15781,2005,11,21,    0.14,    7.15,   72.83,  101.20,    7.09,   14.28,    9.00,    9.01,   18.03,   10.94,   13.91
36.78551,10.15781,2005,11,22,    1.25,    7.69,   75.05,  100.25,    6.92,   14.86,   10.02,   10.02,   18.37,   11.44,   14.42
36.78551,10.15781,2005,11,23,    1.58,    6.20,   70.75,  100.28,    5.10,   13.27,    6.80,    6.81,   14.60,    9.50,   12.05
36.78551,10.15781,2005,11,24,    1.92,    5.90,   75.41,  100.27,    5.34,   11.96,    6.08,    6.08,   13.27,    7.93,   10.33
36.78551,10.15781,2005,11,25,    0.40,    5.66,   69.06,  100.14,    7.07,   12.49,    5.37,    5.38,   15.24,    8.17,   11.00
36.78551,10.15781,2005,11,26,    0.10,    4.83,   54.87,   99.45,   12.27,   13.09,    2.88,    2.92,   19.33,    7.06,   12.01
36.78551,10.15781,2005,11,27,    0.69,    5.52,   65.38,   99.63,    6.59,   12.75,    4.78,    4.80,   15.77,    9.18,   11.38
36.78551,10.15781,2005,11,28,    0.32,    4.94,   62.06,  100.32,    9.79,   11.36,    3.29,    3.32,   16.07,    6.28,   10.60
36.78551,10.15781,2005,11,29,    0.10,    4.51,   52.44,  100.25,   11.78,   11.90,    1.98,    2.02,   18.10,    6.32,   11.75
36.78551,10.15781,2005,11,30,    1.61,    6.97,   76.93,   99.86,    4.89,   13.24,    8.35,    8.35,   15.64,   10.75,   12.47
36.78551,10.15781,2005,12,01,    7.97,    6.83,   78.67,  100.21,    4.57,   12.78,    8.25,    8.25,   14.28,    9.71,   11.89
36.78551,10.15781,2005,12,02,    0.00,    5.74,   67.35,  100.77,    9.09,   12.44,    5.76,    5.77,   16.95,    7.86,   11.69
36.78551,10.15781,2005,12,03,    0.12,    6.40,   68.97,  100.74,   14.24,   13.47,    6.89,    6.90,   20.99,    6.75,   12.97
36.78551,10.15781,2005,12,04,    0.02,    7.90,   76.36,  100.95,    9.71,   14.39,   10.45,   10.45,   20.28,   10.56,   14.66
36.78551,10.15781,2005,12,05,    0.03,    7.11,   69.93,  100.31,    9.07,   14.39,    8.81,    8.82,   20.05,   10.98,   14.31
36.78551,10.15781,2005,12,06,    0.06,    7.05,   74.56,  100.27,    8.08,   13.67,    8.70,    8.70,   18.17,   10.09,   13.19
36.78551,10.15781,2005,12,07,    0.32,    6.80,   77.49,  100.93,    5.92,   12.75,    8.28,    8.28,   15.67,    9.75,   12.15
36.78551,10.15781,2005,12,08,    0.05,    5.63,   66.53,  101.35,    7.98,   12.25,    5.56,    5.57,   16.09,    8.10,   11.67
36.78551,10.15781,2005,12,09,    4.49,    6.36,   73.90,  100.70,    5.37,   12.78,    7.27,    7.27,   14.98,    9.61,   11.83
36.78551,10.15781,2005,12,10,    1.44,    6.42,   82.29,  100.71,    3.86,   11.42,    7.48,    7.48,   12.67,    8.80,   10.36
36.78551,10.15781,2005,12,11,   11.19,    6.83,   83.73,  100.59,    3.25,   11.49,    8.35,    8.35,   12.69,    9.45,   10.99
36.78551,10.15781,2005,12,12,    0.13,    5.97,   73.64,  100.90,    6.58,   11.65,    6.37,    6.37,   14.29,    7.71,   10.96
36.78551,10.15781,2005,12,13,   36.67,    7.69,   88.04,   99.85,    4.08,   12.13,    9.83,    9.83,   13.96,    9.88,   11.91
36.78551,10.15781,2005,12,14,   17.66,    9.00,   87.82,   99.35,    2.92,   14.36,   12.28,   12.28,   15.93,   13.01,   14.26
36.78551,10.15781,2005,12,15,    1.24,    7.19,   80.07,  100.56,    4.11,   12.98,    9.00,    9.00,   14.43,   10.32,   12.45
36.78551,10.15781,2005,12,16,    1.69,    6.73,   78.09,  100.71,    3.21,   12.52,    8.08,    8.08,   13.95,   10.74,   11.85
36.78551,10.15781,2005,12,17,    0.24,    7.05,   77.31,  100.15,    6.88,   13.10,    8.69,    8.70,   16.11,    9.23,   12.61
36.78551,10.15781,2005,12,18,    0.63,    5.64,   70.04,  100.60,    4.90,   11.33,    5.42,    5.43,   13.47,    8.57,   10.81
36.78551,10.15781,2005,12,19,    0.09,    4.74,   66.15,  101.59,    4.87,    9.81,    3.25,    3.27,   12.21,    7.34,    9.23
36.78551,10.15781,2005,12,20,    0.09,    5.20,   72.23,  101.63,    7.35,    9.82,    4.54,    4.55,   13.13,    5.78,    9.29
36.78551,10.15781,2005,12,21,    0.34,    5.76,   76.27,  101.63,    5.23,   10.32,    6.02,    6.03,   13.29,    8.06,   10.00
36.78551,10.15781,2005,12,22,    0.02,    5.26,   71.87,  101.95,    6.68,    9.44,    4.75,    4.76,   13.80,    7.12,    9.59
36.78551,10.15781,2005,12,23,    0.07,    5.61,   77.01,  101.64,    8.87,    9.91,    5.42,    5.42,   13.95,    5.08,    9.47
36.78551,10.15781,2005,12,24,    0.02,    6.02,   75.30,  101.46,    6.49,   11.31,    6.62,    6.62,   14.31,    7.82,   10.83
36.78551,10.15781,2005,12,25,    0.00,    5.07,   67.94,  100.98,    8.87,    9.51,    3.90,    3.92,   14.64,    5.77,    9.73
36.78551,10.15781,2005,12,26,    0.01,    6.25,   78.55,  100.39,    9.84,   10.15,    6.91,    6.92,   16.04,    6.20,   10.61
36.78551,10.15781,2005,12,27,    0.80,    7.31,   86.46,   99.81,    7.10,   11.22,    9.11,    9.11,   15.62,    8.52,   11.41
36.78551,10.15781,2005,12,28,    1.00,    6.56,   80.85,  100.11,    7.70,   11.27,    7.63,    7.63,   15.77,    8.07,   10.85
36.78551,10.15781,2005,12,29,    3.87,    5.96,   83.21,  100.48,    3.84,    9.67,    6.29,    6.30,   10.65,    6.81,    9.04
36.78551,10.15781,2005,12,30,    0.11,    5.01,   76.29,  101.30,    7.18,    8.57,    3.88,    3.89,   12.04,    4.86,    7.88
36.78551,10.15781,2005,12,31,    0.03,    5.80,   71.32,  101.23,   10.40,   11.18,    5.88,    5.89,   17.18,    6.77,   11.06
36.78551,10.15781,2006,01,01,    0.59,    6.18,   72.82,  100.58,    9.08,   11.98,    6.75,    6.76,   16.98,    7.90,   11.59
36.78551,10.15781,2006,01,02,    0.96,    5.92,   74.98,  100.64,    6.95,   10.93,    6.25,    6.25,   14.30,    7.36,   10.54
36.78551,10.15781,2006,01,03,    2.82,    6.16,   83.97,  100.43,    4.61,   10.38,    6.81,    6.82,   12.52,    7.91,    9.39
36.78551,10.15781,2006,01,04,    1.60,    5.96,   81.49,  100.23,    4.41,   10.18,    6.31,    6.31,   12.23,    7.81,    9.33
36.78551,10.15781,2006,01,05,    1.13,    6.03,   84.26,  100.38,    4.45,    9.90,    6.51,    6.51,   11.80,    7.35,    9.02
36.78551,10.15781,2006,01,06,    0.39,    5.01,   71.35,  100.78,    8.48,    9.34,    3.70,    3.72,   14.05,    5.57,    8.81
36.78551,10.15781,2006,01,07,    0.00,    4.39,   64.37,  100.93,   10.25,    8.50,    1.78,    1.81,   14.35,    4.10,    8.42
36.78551,10.15781,2006,01,08,   21.16,    7.41,   86.62,  100.58,    7.42,   11.71,    9.45,    9.45,   14.80,    7.38,   11.71
36.78551,10.15781,2006,01,09,   14.16,    7.41,   86.04,  100.73,    4.71,   11.91,    9.55,    9.56,   13.75,    9.04,   11.84
36.78551,10.15781,2006,01,10,    1.50,    5.96,   79.44,  101.43,    6.22,   10.02,    6.47,    6.47,   13.82,    7.60,    9.88
36.78551,10.15781,2006,01,11,    0.68,    5.75,   81.43,  101.58,    5.49,    9.21,    6.00,    6.01,   12.19,    6.70,    8.99
36.78551,10.15781,2006,01,12,    0.81,    5.57,   79.45,  101.67,    5.98,    9.42,    5.53,    5.54,   12.30,    6.33,    8.92
36.78551,10.15781,2006,01,13,    0.32,    5.09,   75.65,  101.68,    6.73,    8.37,    4.23,    4.24,   12.16,    5.43,    8.29
36.78551,10.15781,2006,01,14,    0.15,    4.92,   72.37,  101.59,    4.71,    8.07,    3.78,    3.80,   11.18,    6.47,    8.47
36.78551,10.15781,2006,01,15,    0.15,    5.20,   80.44,  101.36,    6.90,    7.72,    4.49,    4.49,   11.37,    4.46,    7.66
36.78551,10.15781,2006,01,16,    0.71,    5.33,   79.80,  101.27,    8.06,    8.19,    4.73,    4.74,   12.99,    4.93,    8.15
36.78551,10.15781,2006,01,17,    0.08,    4.82,   69.06,  101.21,    9.65,    8.83,    3.23,    3.26,   14.45,    4.80,    8.78
36.78551,10.15781,2006,01,18,    0.00,    5.51,   76.19,  100.89,   11.10,    9.43,    4.99,    5.00,   15.77,    4.67,    9.25
36.78551,10.15781,2006,01,19,    0.50,    6.97,   88.33,  100.72,    8.48,   11.05,    8.63,    8.63,   15.25,    6.76,   10.52
36.78551,10.15781,2006,01,20,   31.62,    8.07,   93.05,  101.10,    3.53,   11.93,   10.92,   10.92,   13.51,    9.98,   11.99
36.78551,10.15781,2006,01,21,    8.07,    8.04,   90.53,  100.98,    2.86,   12.51,   10.84,   10.84,   14.19,   11.33,   12.32
36.78551,10.15781,2006,01,22,    1.33,    6.67,   79.35,  100.64,    3.77,   11.77,    7.99,    7.99,   13.97,   10.20,   11.46
36.78551,10.15781,2006,01,23,    2.42,    5.63,   74.32,  100.80,    4.74,   10.56,    5.45,    5.46,   12.04,    7.30,    9.92
36.78551,10.15781,2006,01,24,    4.45,    5.21,   82.28,  101.05,    3.27,    8.32,    4.42,    4.43,    8.99,    5.71,    7.32
36.78551,10.15781,2006,01,25,    0.54,    4.73,   74.05,  101.14,    4.44,    8.39,    3.07,    3.08,   10.09,    5.65,    7.46
36.78551,10.15781,2006,01,26,    0.25,    4.07,   66.81,  100.63,    8.35,    7.46,    0.89,    0.92,   11.07,    2.72,    6.72
36.78551,10.15781,2006,01,27,    0.34,    4.83,   72.22,  100.53,   11.09,    8.93,    3.18,    3.19,   14.07,    2.99,    8.05
36.78551,10.15781,2006,01,28,    0.05,    6.15,   75.44,  100.65,   10.17,   11.23,    6.60,    6.60,   16.70,    6.54,   11.01
36.78551,10.15781,2006,01,29,    1.13,    8.74,   93.05,  100.38,    4.87,   12.77,   11.99,   11.99,   15.76,   10.89,   13.10
36.78551,10.15781,2006,01,30,    5.60,    7.65,   89.84,   99.61,    4.49,   11.74,    9.87,    9.87,   14.34,    9.85,   11.50
36.78551,10.15781,2006,01,31,    7.58,    7.58,   90.55,   99.65,    4.55,   11.21,    9.73,    9.73,   13.60,    9.06,   11.24
36.78551,10.15781,2006,02,01,    0.21,    7.58,   87.16,  100.44,    6.15,   11.88,    9.85,    9.85,   15.88,    9.73,   11.94
36.78551,10.15781,2006,02,02,    0.19,    7.28,   86.49,  100.80,    7.95,   11.72,    9.33,    9.33,   15.60,    7.65,   11.50
36.78551,10.15781,2006,02,03,    0.01,    6.54,   80.07,  100.48,    9.57,   11.13,    7.66,    7.67,   16.70,    7.14,   11.00
36.78551,10.15781,2006,02,04,    0.61,    6.81,   79.17,  100.16,    9.19,   11.62,    8.18,    8.18,   16.72,    7.54,   11.75
36.78551,10.15781,2006,02,05,    2.52,    7.09,   85.59,  100.30,    5.12,   11.52,    8.85,    8.85,   14.09,    8.98,   11.18
36.78551,10.15781,2006,02,06,    0.19,    5.08,   69.59,  100.76,    5.70,    9.95,    3.97,    3.99,   12.69,    6.99,    9.38
36.78551,10.15781,2006,02,07,    0.06,    4.57,   67.35,  101.14,    5.19,    9.11,    2.60,    2.62,   11.67,    6.49,    8.37
36.78551,10.15781,2006,02,08,    0.38,    5.84,   78.34,  100.85,    6.99,    9.79,    6.07,    6.08,   13.87,    6.89,    9.69
36.78551,10.15781,2006,02,09,    0.00,    6.00,   79.38,  100.49,   10.95,   10.06,    6.36,    6.37,   16.09,    5.14,    9.85
36.78551,10.15781,2006,02,10,    0.00,    6.43,   80.95,  100.53,    7.96,   10.80,    7.43,    7.43,   15.63,    7.67,   10.59
36.78551,10.15781,2006,02,11,    0.01,    6.03,   81.80,  100.81,    6.13,    9.83,    6.56,    6.57,   13.39,    7.26,    9.52
36.78551,10.15781,2006,02,12,    0.05,    5.16,   70.80,  101.04,    6.45,    9.56,    4.36,    4.37,   13.23,    6.78,    9.41
36.78551,10.15781,2006,02,13,    1.12,    4.99,   76.36,  101.10,    4.39,    7.99,    3.87,    3.88,   10.50,    6.12,    7.79
36.78551,10.15781,2006,02,14,    0.10,    4.93,   71.10,  101.44,    7.50,    9.12,    3.79,    3.80,   13.03,    5.53,    8.73
36.78551,10.15781,2006,02,15,    0.00,    5.15,   71.07,  101.28,   11.11,    9.52,    4.30,    4.31,   15.40,    4.30,    9.35
36.78551,10.15781,2006,02,16,    0.00,    5.74,   68.09,  100.49,   13.47,   11.21,    5.64,    5.65,   18.83,    5.36,   11.49
36.78551,10.15781,2006,02,17,    0.01,    6.53,   74.95,  100.43,   10.16,   11.78,    7.52,    7.52,   17.88,    7.73,   11.98
36.78551,10.15781,2006,02,18,    0.06,    6.99,   78.96,  100.61,    9.76,   11.97,    8.64,    8.64,   17.94,    8.19,   12.23
36.78551,10.15781,2006,02,19,    0.00,    6.88,   79.63,  100.52,   10.49,   12.14,    8.39,    8.40,   17.82,    7.33,   11.85
36.78551,10.15781,2006,02,20,    0.73,    6.91,   83.22,  100.32,    7.65,   11.56,    8.40,    8.40,   15.30,    7.65,   11.23
36.78551,10.15781,2006,02,21,    0.25,    5.60,   68.49,  100.30,   12.01,   11.11,    5.22,    5.23,   17.31,    5.30,   11.00
36.78551,10.15781,2006,02,22,    0.73,    6.82,   77.76,  100.33,    7.97,   12.02,    8.14,    8.15,   16.53,    8.56,   12.05
36.78551,10.15781,2006,02,23,   16.60,    8.90,   91.14,   98.83,    4.80,   13.46,   12.00,   12.00,   15.76,   10.96,   13.44
36.78551,10.15781,2006,02,24,    1.60,    6.52,   78.19,   99.54,    5.44,   11.73,    7.52,    7.52,   14.19,    8.76,   11.17
36.78551,10.15781,2006,02,25,    0.93,    5.59,   79.59,  100.06,    6.32,    9.59,    5.31,    5.32,   11.65,    5.33,    8.69
36.78551,10.15781,2006,02,26,    0.08,    5.01,   67.06,  100.19,    9.57,    9.96,    3.71,    3.73,   14.26,    4.69,    9.63
36.78551,10.15781,2006,02,27,    0.52,    5.68,   71.79,   99.45,    8.52,   11.02,    5.40,    5.41,   15.64,    7.12,   10.37
36.78551,10.15781,2006,02,28,    0.53,    5.86,   75.37,  100.14,    6.48,   10.62,    5.99,    5.99,   13.67,    7.19,   10.22
36.78551,10.15781,2006,03,01,    0.23,    5.92,   69.96,  100.20,   11.64,   11.60,    6.04,    6.05,   18.02,    6.38,   11.50
36.78551,10.15781,2006,03,02,    0.91,    6.54,   80.25,  100.31,    7.16,   11.21,    7.60,    7.60,   14.57,    7.41,   10.95
36.78551,10.15781,2006,03,03,    0.00,    5.67,   69.09,  100.94,   10.80,   11.44,    5.60,    5.61,   17.29,    6.50,   11.15
